ID,Datum,Talkshow,Name_voll_raw,Name,Funktion,Beschreibung,Partei,Summe,Gruppe
markus-lanz_1742-sendung-vom-29-11-2022-1599503,2022-11-29,Markus Lanz,Claudia Major,Claudia Major,Gast,Sicherheitsexpertin,keine Partei,1,Wissenschaft
markus-lanz_1742-sendung-vom-29-11-2022-1599503,2022-11-29,Markus Lanz,Eva Quadbeck,Eva Quadbeck,Gast,Journalistin,keine Partei,1,Medien
markus-lanz_1742-sendung-vom-29-11-2022-1599503,2022-11-29,Markus Lanz,Tino Chrupalla,Tino Chrupalla,Gast,Politiker,AfD,1,Politik
markus-lanz_1743-sendung-vom-30-11-2022-1599504,2022-11-30,Markus Lanz,Rüdiger Bachmann,Rüdiger Bachmann,Gast,Ökonom,keine Partei,1,Wissenschaft
markus-lanz_1743-sendung-vom-30-11-2022-1599504,2022-11-30,Markus Lanz,Miriam Steimer,Miriam Steimer,Gast,Journalistin,keine Partei,1,Medien
markus-lanz_1743-sendung-vom-30-11-2022-1599504,2022-11-30,Markus Lanz,Peter Tschentscher,Peter Tschentscher,Gast,Politiker,SPD,1,Politik
markus-lanz_1743-sendung-vom-30-11-2022-1599504,2022-11-30,Markus Lanz,Anja Krüger,Anja Krüger,Gast,Journalistin,keine Partei,1,Medien
markus-lanz_1744-sendung-vom-01-12-2022-1599835,2022-12-01,Markus Lanz,Karen Pittel,Karen Pittel,Gast,Ökonomin,keine Partei,1,Wissenschaft
markus-lanz_1744-sendung-vom-01-12-2022-1599835,2022-12-01,Markus Lanz,Ulrike Herrmann,Ulrike Herrmann,Gast,Journalistin,keine Partei,1,Medien
markus-lanz_1744-sendung-vom-01-12-2022-1599835,2022-12-01,Markus Lanz,Christian Dürr,Christian Dürr,Gast,Politiker,FDP,1,Politik
markus-lanz_1745-sendung-vom-06-12-2022-1602860,2022-12-06,Markus Lanz,Jürgen Trittin,Jürgen Trittin,Gast,Politiker,Grüne,1,Politik
markus-lanz_1745-sendung-vom-06-12-2022-1602860,2022-12-06,Markus Lanz,Prof. Sönke Neitzel,Sönke Neitzel,Gast,Militärexperte,keine Partei,2,Wissenschaft
markus-lanz_1745-sendung-vom-06-12-2022-1602860,2022-12-06,Markus Lanz,Michael Bröcker,Michael Bröcker,Gast,Journalist,keine Partei,1,Medien
markus-lanz_1745-sendung-vom-06-12-2022-1602860,2022-12-06,Markus Lanz,Kathrin Witsch,Kathrin Witsch,Gast,Journalistin,keine Partei,1,Medien
markus-lanz_1746-sendung-vom-07-12-2022-1602861,2022-12-07,Markus Lanz,Dr. Melanie Amann,Melanie Amann,Gast,Journalistin,keine Partei,1,Medien
markus-lanz_1746-sendung-vom-07-12-2022-1602861,2022-12-07,Markus Lanz,Olaf Sundermeyer,Olaf Sundermeyer,Gast,Journalist,keine Partei,2,Medien
markus-lanz_1746-sendung-vom-07-12-2022-1602861,2022-12-07,Markus Lanz,Mario Czaja,Mario Czaja,Gast,Politiker,CDU,1,Politik
markus-lanz_1746-sendung-vom-07-12-2022-1602861,2022-12-07,Markus Lanz,Sebastian Fiedler,Sebastian Fiedler,Gast,Kriminalbeamter,SPD,1,Politik
markus-lanz_1747-sendung-vom-08-12-2022-1602862,2022-12-08,Markus Lanz,Lars Wendland,Lars Wendland,Gast,Polizist,keine Partei,1,Interessenvertretung
markus-lanz_1747-sendung-vom-08-12-2022-1602862,2022-12-08,Markus Lanz,Robin Alexander,Robin Alexander,Gast,Journalist,keine Partei,1,Medien
markus-lanz_1747-sendung-vom-08-12-2022-1602862,2022-12-08,Markus Lanz,Daniela Sepehri,Daniela Sepehri,Gast,Iran-Expertin,keine Partei,1,Interessenvertretung
markus-lanz_1748-sendung-vom-13-12-2022-1604264,2022-12-13,Markus Lanz,Tobias Ginsburg,Tobias Ginsburg,Gast,Autor,keine Partei,1,Kultur
markus-lanz_1748-sendung-vom-13-12-2022-1604264,2022-12-13,Markus Lanz,Lars Klingbeil,Lars Klingbeil,Gast,Politiker,SPD,1,Politik
markus-lanz_1748-sendung-vom-13-12-2022-1604264,2022-12-13,Markus Lanz,Helene Bubrowski,Helene Bubrowski,Gast,Journalistin,keine Partei,1,Medien
markus-lanz_1748-sendung-vom-13-12-2022-1604264,2022-12-13,Markus Lanz,Wolfgang Merkel,Wolfgang Merkel,Gast,Politologe,keine Partei,1,Wissenschaft
markus-lanz_1749-sendung-vom-14-12-2022-1604265,2022-12-14,Markus Lanz,Dr. Wolfgang Schäuble,Wolfgang Schäuble,Gast,Politiker,CDU,1,Politik
markus-lanz_1750-das-jahr-2022-1604215,2022-12-15,Markus Lanz,Herbert Grönemeyer,Herbert Grönemeyer,Gast,keine,keine Partei,1,Kultur
markus-lanz_1750-das-jahr-2022-1604215,2022-12-15,Markus Lanz,Katrin Eigendorf,Katrin Eigendorf,Gast,ZDF-Korrespondentin,keine Partei,1,Medien
markus-lanz_1750-das-jahr-2022-1604215,2022-12-15,Markus Lanz,Marie-Agnes Strack-Zimmermann,Marie-Agnes Strack-Zimmermann,Gast,Vorsitzende des Verteidigungsausschusses,FDP,1,Politik
markus-lanz_1750-das-jahr-2022-1604215,2022-12-15,Markus Lanz,Katrin Müller-Hohenstein,Katrin Müller-Hohenstein,Gast,ZDF-Sportmoderatorin,keine Partei,1,Medien
markus-lanz_1750-das-jahr-2022-1604215,2022-12-15,Markus Lanz,Carla Reemtsma,Carla Reemtsma,Gast,„Fridays for Future“-Aktivistin,keine Partei,1,Interessenvertretung
markus-lanz_1750-das-jahr-2022-1604215,2022-12-15,Markus Lanz,Prof. Dr. Mojib Latif,Mojib Latif,Gast,Klimaforscher,keine Partei,1,Wissenschaft
markus-lanz_1750-das-jahr-2022-1604215,2022-12-15,Markus Lanz,Dr. Markus Söder,Markus Söder,Gast,Vorsitzender der CSU,CSU,1,Politik
markus-lanz_1750-das-jahr-2022-1604215,2022-12-15,Markus Lanz,Natalie Amiri,Natalie Amiri,Gast,Journalistin,keine Partei,1,Medien
markus-lanz_1750-das-jahr-2022-1604215,2022-12-15,Markus Lanz,Irina Scherbakowa,Irina Scherbakowa,Gast,Mitbegründerin der Menschenrechtsorganisation Memorial,keine Partei,1,Interessenvertretung
markus-lanz_1750-das-jahr-2022-1604215,2022-12-15,Markus Lanz,Friedrich Merz,Friedrich Merz,Gast,Vorsitzender der CDU,CDU,1,Politik
markus-lanz_1751-sendung-vom-10-01-2023-1609586,2023-01-10,Markus Lanz,Prof. Marcel Fratzscher,Marcel Fratzscher,Gast,Ökonom,keine Partei,1,Wissenschaft
markus-lanz_1751-sendung-vom-10-01-2023-1609586,2023-01-10,Markus Lanz,Friedrich Merz,Friedrich Merz,Gast,Politiker,CDU,1,Politik
markus-lanz_1751-sendung-vom-10-01-2023-1609586,2023-01-10,Markus Lanz,Eva Quadbeck,Eva Quadbeck,Gast,Journalistin,keine Partei,1,Medien
markus-lanz_1751-sendung-vom-10-01-2023-1609586,2023-01-10,Markus Lanz,Aladin El-Mafaalani,Aladin El-Mafaalani,Gast,Soziologe,keine Partei,1,Wissenschaft
markus-lanz_1752-sendung-vom-11-01-2023-1609587,2023-01-11,Markus Lanz,Antje Höning,Antje Höning,Gast,Journalistin,keine Partei,1,Medien
markus-lanz_1752-sendung-vom-11-01-2023-1609587,2023-01-11,Markus Lanz,Hubertus Heil,Hubertus Heil,Gast,Politiker,SPD,1,Politik
markus-lanz_1752-sendung-vom-11-01-2023-1609587,2023-01-11,Markus Lanz,Simon Jäger,Simon Jäger,Gast,Arbeitsmarkt-Ökonom,keine Partei,1,Wissenschaft
markus-lanz_1752-sendung-vom-11-01-2023-1609587,2023-01-11,Markus Lanz,Prof. Carlo Masala,Carlo Masala,Gast,Politikwissenschaftler,keine Partei,2,Wissenschaft
markus-lanz_1753-sendung-vom-12-01-2023-1609588,2023-01-12,Markus Lanz,Claudia Major,Claudia Major,Gast,Militärexpertin,keine Partei,1,Wissenschaft
markus-lanz_1753-sendung-vom-12-01-2023-1609588,2023-01-12,Markus Lanz,Kevin Kühnert,Kevin Kühnert,Gast,Politiker,SPD,1,Politik
markus-lanz_1753-sendung-vom-12-01-2023-1609588,2023-01-12,Markus Lanz,Kerstin Münstermann,Kerstin Münstermann,Gast,Journalistin,keine Partei,1,Medien
markus-lanz_1753-sendung-vom-12-01-2023-1609588,2023-01-12,Markus Lanz,Hasnain Kazim,Hasnain Kazim,Gast,Politikwissenschaftler,keine Partei,2,Medien
markus-lanz_1754-sendung-vom-17-01-2023-1611466,2023-01-17,Markus Lanz,Prof. Sönke Neitzel,Sönke Neitzel,Gast,Militärexperte,keine Partei,2,Wissenschaft
markus-lanz_1754-sendung-vom-17-01-2023-1611466,2023-01-17,Markus Lanz,Nikolaus Blome,Nikolaus Blome,Gast,Journalist,keine Partei,1,Medien
markus-lanz_1754-sendung-vom-17-01-2023-1611466,2023-01-17,Markus Lanz,Pauline Brünger,Pauline Brünger,Gast,Klimaaktivistin,keine Partei,1,Interessenvertretung
markus-lanz_1754-sendung-vom-17-01-2023-1611466,2023-01-17,Markus Lanz,Marie-Agnes Strack-Zimmermann,Marie-Agnes Strack-Zimmermann,Gast,Politikerin,FDP,1,Politik
markus-lanz_1755-sendung-vom-18-01-2023-1611467,2023-01-18,Markus Lanz,Julia Löhr,Julia Löhr,Gast,Journalistin,keine Partei,1,Medien
markus-lanz_1755-sendung-vom-18-01-2023-1611467,2023-01-18,Markus Lanz,Robin Alexander,Robin Alexander,Gast,Journalist,keine Partei,1,Medien
markus-lanz_1755-sendung-vom-18-01-2023-1611467,2023-01-18,Markus Lanz,David Dresen,David Dresen,Gast,Klimaaktivist,keine Partei,1,Interessenvertretung
markus-lanz_1755-sendung-vom-18-01-2023-1611467,2023-01-18,Markus Lanz,Dr. Anton Hofreiter,Anton Hofreiter,Gast,Politiker,Grüne,1,Politik
markus-lanz_1756-sendung-vom-19-01-2023-1611468,2023-01-19,Markus Lanz,Daniel Günther,Daniel Günther,Gast,Politiker,CDU,1,Politik
markus-lanz_1756-sendung-vom-19-01-2023-1611468,2023-01-19,Markus Lanz,Roman Pletter,Roman Pletter,Gast,Journalist,keine Partei,1,Medien
markus-lanz_1757-sendung-vom-24-01-2023-1613194,2023-01-24,Markus Lanz,Michael Roth,Michael Roth,Gast,Politiker,SPD,1,Politik
markus-lanz_1757-sendung-vom-24-01-2023-1613194,2023-01-24,Markus Lanz,Christian Mölling,Christian Mölling,Gast,Sicherheitsexperte,keine Partei,1,Interessenvertretung
markus-lanz_1757-sendung-vom-24-01-2023-1613194,2023-01-24,Markus Lanz,Dmitry Glukhovsky,Dmitry Glukhovsky,Gast,Autor,keine Partei,1,Kultur
markus-lanz_1757-sendung-vom-24-01-2023-1613194,2023-01-24,Markus Lanz,Ulrike Herrmann,Ulrike Herrmann,Gast,Journalistin,keine Partei,1,Medien
markus-lanz_1758-sendung-vom-25-01-2023-1613195,2023-01-25,Markus Lanz,Martin Knobbe,Martin Knobbe,Gast,Journalist,keine Partei,1,Medien
markus-lanz_1758-sendung-vom-25-01-2023-1613195,2023-01-25,Markus Lanz,Omid Nouripour,Omid Nouripour,Gast,Politiker,Grüne,1,Politik
markus-lanz_1758-sendung-vom-25-01-2023-1613195,2023-01-25,Markus Lanz,Elmar Theveßen,Elmar Theveßen,Gast,Journalist,keine Partei,1,Medien
markus-lanz_1759-sendung-vom-26-01-2023-1613196,2023-01-26,Markus Lanz,Jens Spahn,Jens Spahn,Gast,Politiker,CDU,1,Politik
markus-lanz_1759-sendung-vom-26-01-2023-1613196,2023-01-26,Markus Lanz,Eva Quadbeck,Eva Quadbeck,Gast,Journalistin,keine Partei,1,Medien
markus-lanz_1759-sendung-vom-26-01-2023-1613196,2023-01-26,Markus Lanz,Prof. Dr. Claudia Kemfert,Claudia Kemfert,Gast,Energieökonomin,keine Partei,1,Wissenschaft
markus-lanz_1759-sendung-vom-26-01-2023-1613196,2023-01-26,Markus Lanz,Kathrin Witsch,Kathrin Witsch,Gast,Journalistin,keine Partei,1,Medien
markus-lanz_1760-sendung-vom-31-01-2023-1614498,2023-01-31,Markus Lanz,Johannes Lackmann,Johannes Lackmann,Gast,Windkraftunternehmer,keine Partei,1,Interessenvertretung
markus-lanz_1760-sendung-vom-31-01-2023-1614498,2023-01-31,Markus Lanz,Robert Habeck,Robert Habeck,Gast,Politiker,Grüne,1,Politik
markus-lanz_1761-sendung-vom-01-02-2023-1614499,2023-02-01,Markus Lanz,Sabine Leutheusser-Schnarrenberger,Sabine Leutheusser-Schnarrenberger,Gast,Politikerin,FDP,1,Politik
markus-lanz_1761-sendung-vom-01-02-2023-1614499,2023-02-01,Markus Lanz,Gregor Peter Schmitz,Gregor Peter Schmitz,Gast,Journalist,keine Partei,1,Medien
markus-lanz_1761-sendung-vom-01-02-2023-1614499,2023-02-01,Markus Lanz,Hamed Abdel-Samad,Hamed Abdel-Samad,Gast,Politologe,keine Partei,1,Wissenschaft
markus-lanz_1762-sendung-vom-02-02-2023-1614500,2023-02-02,Markus Lanz,Ursula Weidenfeld,Ursula Weidenfeld,Gast,Journalistin,keine Partei,1,Medien
markus-lanz_1762-sendung-vom-02-02-2023-1614500,2023-02-02,Markus Lanz,Joe Kaeser,Joe Kaeser,Gast,Ex-Siemens-Vorstandschef,keine Partei,1,Interessenvertretung
markus-lanz_1762-sendung-vom-02-02-2023-1614500,2023-02-02,Markus Lanz,Jürgen Trittin,Jürgen Trittin,Gast,Politiker,Grüne,1,Politik
markus-lanz_1762-sendung-vom-02-02-2023-1614500,2023-02-02,Markus Lanz,Janka Oertel,Janka Oertel,Gast,Sinologin,keine Partei,1,Wissenschaft
markus-lanz_1763-sendung-vom-07-02-2023-1614893,2023-02-07,Markus Lanz,Wolfgang Merkel,Wolfgang Merkel,Gast,Politologe,keine Partei,1,Wissenschaft
markus-lanz_1763-sendung-vom-07-02-2023-1614893,2023-02-07,Markus Lanz,Christoph Heusgen,Christoph Heusgen,Gast,Diplomat,keine Partei,1,Politik
markus-lanz_1763-sendung-vom-07-02-2023-1614893,2023-02-07,Markus Lanz,Veit Medick,Veit Medick,Gast,Journalist,keine Partei,1,Medien
markus-lanz_1763-sendung-vom-07-02-2023-1614893,2023-02-07,Markus Lanz,Saskia Esken,Saskia Esken,Gast,Politikerin,SPD,1,Politik
markus-lanz_1764-sendung-vom-08-02-2023-1615048,2023-02-08,Markus Lanz,Paul Ziemiak,Paul Ziemiak,Gast,Politiker,CDU,1,Politik
markus-lanz_1764-sendung-vom-08-02-2023-1615048,2023-02-08,Markus Lanz,Helene Bubrowski,Helene Bubrowski,Gast,Journalistin,keine Partei,1,Medien
markus-lanz_1764-sendung-vom-08-02-2023-1615048,2023-02-08,Markus Lanz,Claudia Major,Claudia Major,Gast,Militärexpertin,keine Partei,1,Wissenschaft
markus-lanz_1764-sendung-vom-08-02-2023-1615048,2023-02-08,Markus Lanz,Michael Thumann,Michael Thumann,Gast,Journalist,keine Partei,1,Medien
markus-lanz_1766-sendung-vom-14-02-2023-1616295,2023-02-14,Markus Lanz,Jens Marco Scherf,Jens Marco Scherf,Gast,Landrat,Grüne,1,Politik
markus-lanz_1766-sendung-vom-14-02-2023-1616295,2023-02-14,Markus Lanz,Serap Güler,Serap Güler,Gast,Politikerin,CDU,1,Politik
markus-lanz_1766-sendung-vom-14-02-2023-1616295,2023-02-14,Markus Lanz,Martin Machowecz,Martin Machowecz,Gast,Journalist,keine Partei,1,Medien
markus-lanz_1766-sendung-vom-14-02-2023-1616295,2023-02-14,Markus Lanz,Juli Zeh,Juli Zeh,Gast,Autorin,keine Partei,2,Kultur
markus-lanz_1767-sendung-vom-15-02-2023-1616438,2023-02-15,Markus Lanz,Elmar Theveßen,Elmar Theveßen,Gast,Journalist,keine Partei,1,Medien
markus-lanz_1767-sendung-vom-15-02-2023-1616438,2023-02-15,Markus Lanz,Adrian Geiges,Adrian Geiges,Gast,Autor,keine Partei,2,Medien
markus-lanz_1768-sendung-vom-16-02-2023-1616714,2023-02-16,Markus Lanz,Dr. Ralf Stegner,Ralf Stegner,Gast,Politiker,SPD,1,Politik
markus-lanz_1768-sendung-vom-16-02-2023-1616714,2023-02-16,Markus Lanz,Gerald Knaus,Gerald Knaus,Gast,Soziologe,keine Partei,1,Wissenschaft
markus-lanz_1768-sendung-vom-16-02-2023-1616714,2023-02-16,Markus Lanz,Güner Balci,Güner Balci,Gast,Integrationsbeauftragte,keine Partei,1,Kultur
markus-lanz_1768-sendung-vom-16-02-2023-1616714,2023-02-16,Markus Lanz,Boris Palmer,Boris Palmer,Gast,Politiker,Grüne,1,Politik
markus-lanz_1769-sendung-vom-21-02-2023-1619121,2023-02-21,Markus Lanz,Marina Owsjannikowa,Marina Owsjannikowa,Gast,Journalistin,keine Partei,1,Medien
markus-lanz_1769-sendung-vom-21-02-2023-1619121,2023-02-21,Markus Lanz,Sahra Wagenknecht,Sahra Wagenknecht,Gast,Politikerin,Linke,1,Politik
markus-lanz_1769-sendung-vom-21-02-2023-1619121,2023-02-21,Markus Lanz,Ljudmyla Melnyk,Ljudmyla Melnyk,Gast,Ukraine-Expertin,keine Partei,2,Wissenschaft
markus-lanz_1769-sendung-vom-21-02-2023-1619121,2023-02-21,Markus Lanz,Kevin Kühnert,Kevin Kühnert,Gast,Politiker,SPD,1,Politik
markus-lanz_1770-sendung-vom-22-02-2023-1619122,2023-02-22,Markus Lanz,Boris Pistorius,Boris Pistorius,Gast,Politiker,SPD,1,Politik
markus-lanz_1771-sendung-vom-23-02-2023-1619123,2023-02-23,Markus Lanz,Margarete Klein,Margarete Klein,Gast,Politologin,keine Partei,2,Wissenschaft
markus-lanz_1771-sendung-vom-23-02-2023-1619123,2023-02-23,Markus Lanz,Norbert Röttgen,Norbert Röttgen,Gast,Politiker,CDU,1,Politik
markus-lanz_1771-sendung-vom-23-02-2023-1619123,2023-02-23,Markus Lanz,Michael Thumann,Michael Thumann,Gast,Journalist,keine Partei,1,Medien
markus-lanz_1771-sendung-vom-23-02-2023-1619123,2023-02-23,Markus Lanz,Adrian Geiges,Adrian Geiges,Gast,Autor,keine Partei,2,Medien
markus-lanz_1772-sendung-vom-28-02-2023-1621393,2023-02-28,Markus Lanz,Johannes Varwick,Johannes Varwick,Gast,Politologe,keine Partei,1,Wissenschaft
markus-lanz_1772-sendung-vom-28-02-2023-1621393,2023-02-28,Markus Lanz,Kristin Helberg,Kristin Helberg,Gast,Nahost-Expertin,keine Partei,2,Medien
markus-lanz_1772-sendung-vom-28-02-2023-1621393,2023-02-28,Markus Lanz,Roderich Kiesewetter,Roderich Kiesewetter,Gast,Politiker,CDU,1,Politik
markus-lanz_1772-sendung-vom-28-02-2023-1621393,2023-02-28,Markus Lanz,Rieke Havertz,Rieke Havertz,Gast,Journalistin,keine Partei,2,Medien
markus-lanz_1773-sendung-vom-01-03-2023-1621394,2023-03-01,Markus Lanz,Katja Kipping,Katja Kipping,Gast,Politikerin,Linke,1,Politik
markus-lanz_1773-sendung-vom-01-03-2023-1621394,2023-03-01,Markus Lanz,Robin Alexander,Robin Alexander,Gast,Journalist,keine Partei,1,Medien
markus-lanz_1773-sendung-vom-01-03-2023-1621394,2023-03-01,Markus Lanz,Mikhail Khodorkovsky,Mikhail Khodorkovsky,Gast,Unternehmer,keine Partei,1,Interessenvertretung
markus-lanz_1773-sendung-vom-01-03-2023-1621394,2023-03-01,Markus Lanz,Frank Sauer,Frank Sauer,Gast,Politikwissenschaftler,keine Partei,2,Wissenschaft
markus-lanz_1774-sendung-vom-02-03-2023-1621395,2023-03-02,Markus Lanz,Christian Dürr,Christian Dürr,Gast,Politiker,FDP,1,Politik
markus-lanz_1774-sendung-vom-02-03-2023-1621395,2023-03-02,Markus Lanz,Petra Pinzler,Petra Pinzler,Gast,Journalistin,keine Partei,1,Medien
markus-lanz_1774-sendung-vom-02-03-2023-1621395,2023-03-02,Markus Lanz,Belit Onay,Belit Onay,Gast,Politiker,Grüne,1,Politik
markus-lanz_1775-sendung-vom-07-03-2023-1622292,2023-03-07,Markus Lanz,Martin Machowecz,Martin Machowecz,Gast,Journalist,keine Partei,1,Medien
markus-lanz_1775-sendung-vom-07-03-2023-1622292,2023-03-07,Markus Lanz,Kristin Helberg,Kristin Helberg,Gast,Nahost-Expertin,keine Partei,2,Medien
markus-lanz_1775-sendung-vom-07-03-2023-1622292,2023-03-07,Markus Lanz,Seyran Ates,Seyran Ates,Gast,Juristin,keine Partei,2,Interessenvertretung
markus-lanz_1775-sendung-vom-07-03-2023-1622292,2023-03-07,Markus Lanz,Joachim Stamp,Joachim Stamp,Gast,Politiker,FDP,1,Politik
markus-lanz_1776-sendung-vom-08-03-2023-1622293,2023-03-08,Markus Lanz,Sebastian Fiedler,Sebastian Fiedler,Gast,Politiker,SPD,1,Politik
markus-lanz_1776-sendung-vom-08-03-2023-1622293,2023-03-08,Markus Lanz,Gilda Sahebi,Gilda Sahebi,Gast,Autorin,keine Partei,3,Medien
markus-lanz_1776-sendung-vom-08-03-2023-1622293,2023-03-08,Markus Lanz,Friedrich Merz,Friedrich Merz,Gast,Politiker,CDU,1,Politik
markus-lanz_1776-sendung-vom-08-03-2023-1622293,2023-03-08,Markus Lanz,Gazelle Sharmahd,Gazelle Sharmahd,Gast,Aktivistin,keine Partei,1,Interessenvertretung
markus-lanz_1778-sendung-vom-14-03-2023-1624212,2023-03-14,Markus Lanz,Johannes Vogel,Johannes Vogel,Gast,Politiker,FDP,1,Politik
markus-lanz_1778-sendung-vom-14-03-2023-1624212,2023-03-14,Markus Lanz,Sarna Röser,Sarna Röser,Gast,Unternehmerin,keine Partei,1,Interessenvertretung
markus-lanz_1778-sendung-vom-14-03-2023-1624212,2023-03-14,Markus Lanz,Roman Pletter,Roman Pletter,Gast,Journalist,keine Partei,1,Medien
markus-lanz_1778-sendung-vom-14-03-2023-1624212,2023-03-14,Markus Lanz,Christoph Trautvetter,Christoph Trautvetter,Gast,Steuerexperte,keine Partei,1,Interessenvertretung
markus-lanz_1779-sendung-vom-15-03-2023-1624213,2023-03-15,Markus Lanz,Dr. Melanie Müller,Melanie Müller,Gast,Politologin,keine Partei,1,Wissenschaft
markus-lanz_1779-sendung-vom-15-03-2023-1624213,2023-03-15,Markus Lanz,Joe Chialo,Joe Chialo,Gast,Politiker,CDU,1,Politik
markus-lanz_1780-sendung-vom-16-03-2023-1624214,2023-03-16,Markus Lanz,Julia Löhr,Julia Löhr,Gast,Journalistin,keine Partei,1,Medien
markus-lanz_1780-sendung-vom-16-03-2023-1624214,2023-03-16,Markus Lanz,Philipp Schröder,Philipp Schröder,Gast,Unternehmer,keine Partei,1,Interessenvertretung
markus-lanz_1780-sendung-vom-16-03-2023-1624214,2023-03-16,Markus Lanz,Prof. Dr. Mojib Latif,Mojib Latif,Gast,Klimaforscher,keine Partei,1,Wissenschaft
markus-lanz_1780-sendung-vom-16-03-2023-1624214,2023-03-16,Markus Lanz,Thorsten Becker,Thorsten Becker,Gast,Unternehmer,keine Partei,1,Interessenvertretung
markus-lanz_1781-sendung-vom-21-03-2023-1625671,2023-03-21,Markus Lanz,Dr. Anton Hofreiter,Anton Hofreiter,Gast,Politiker,Grüne,1,Politik
markus-lanz_1781-sendung-vom-21-03-2023-1625671,2023-03-21,Markus Lanz,Antje Höning,Antje Höning,Gast,Journalistin,keine Partei,1,Medien
markus-lanz_1781-sendung-vom-21-03-2023-1625671,2023-03-21,Markus Lanz,Daniela Schwarzer,Daniela Schwarzer,Gast,Politologin,keine Partei,1,Wissenschaft
markus-lanz_1781-sendung-vom-21-03-2023-1625671,2023-03-21,Markus Lanz,Florian Flade,Florian Flade,Gast,Reporter,keine Partei,1,Medien
markus-lanz_1782-sendung-vom-22-03-2023-1625672,2023-03-22,Markus Lanz,Felix Lee,Felix Lee,Gast,China-Experte,keine Partei,3,Medien
markus-lanz_1782-sendung-vom-22-03-2023-1625672,2023-03-22,Markus Lanz,Eva Quadbeck,Eva Quadbeck,Gast,Journalistin,keine Partei,1,Medien
markus-lanz_1782-sendung-vom-22-03-2023-1625672,2023-03-22,Markus Lanz,Konstantin Kuhle,Konstantin Kuhle,Gast,Politiker,FDP,1,Politik
markus-lanz_1782-sendung-vom-22-03-2023-1625672,2023-03-22,Markus Lanz,Elmar Theveßen,Elmar Theveßen,Gast,Journalist,keine Partei,1,Medien
markus-lanz_1783-sendung-vom-23-03-2023-1625673,2023-03-23,Markus Lanz,Marcus Engert,Marcus Engert,Gast,Journalist,keine Partei,1,Medien
markus-lanz_1783-sendung-vom-23-03-2023-1625673,2023-03-23,Markus Lanz,Sebastian Fiedler,Sebastian Fiedler,Gast,Kriminalbeamter,SPD,1,Politik
markus-lanz_1785-sendung-vom-29-03-2023-1627127,2023-03-29,Markus Lanz,Michael Bröcker,Michael Bröcker,Gast,Journalist,keine Partei,1,Medien
markus-lanz_1785-sendung-vom-29-03-2023-1627127,2023-03-29,Markus Lanz,Ursula Weidenfeld,Ursula Weidenfeld,Gast,Politik-Expertin,keine Partei,1,Medien
markus-lanz_1785-sendung-vom-29-03-2023-1627127,2023-03-29,Markus Lanz,Kevin Kühnert,Kevin Kühnert,Gast,Politiker,SPD,1,Politik
markus-lanz_1786-sendung-vom-30-03-2023-1627128,2023-03-30,Markus Lanz,Olivia Kortas,Olivia Kortas,Gast,Ukraine-Expertin,keine Partei,2,Medien
markus-lanz_1786-sendung-vom-30-03-2023-1627128,2023-03-30,Markus Lanz,Bernd Riexinger,Bernd Riexinger,Gast,Politiker,keine Partei,1,Politik
markus-lanz_1786-sendung-vom-30-03-2023-1627128,2023-03-30,Markus Lanz,Werner Henning,Werner Henning,Gast,Politiker,keine Partei,1,Politik
markus-lanz_1786-sendung-vom-30-03-2023-1627128,2023-03-30,Markus Lanz,Anne Hähnig,Anne Hähnig,Gast,Journalistin,keine Partei,1,Medien
markus-lanz_1787-sendung-vom-04-04-2023-1628681,2023-04-04,Markus Lanz,Martin Knobbe,Martin Knobbe,Gast,Journalist,keine Partei,1,Medien
markus-lanz_1787-sendung-vom-04-04-2023-1628681,2023-04-04,Markus Lanz,Florian Flade,Florian Flade,Gast,Journalist,keine Partei,1,Medien
